	GSM484148	GSM484150	GSM484151	GSM484152	GSM484153	GSM484159	GSM484160	GSM484161	GSM484162	GSM484163	GSM484164	GSM484165	GSM484166	GSM484167	GSM484168	GSM484169	GSM484170	GSM484172	GSM484173	GSM484174	GSM484175	GSM484176	GSM484177	GSM484178	GSM484179	GSM484180	GSM484181	GSM484182	GSM484183	GSM484184	GSM484185	GSM484186	GSM484187	GSM484188	GSM484189	GSM484190	GSM484191	GSM484192	GSM484193	GSM484194	GSM484196	GSM484197	GSM484198	GSM484199	GSM484200	GSM484202	GSM484203	GSM689005	GSM689006	GSM689007	GSM689008	GSM689009	GSM689010	GSM689011	GSM689012	GSM689013	GSM689014	GSM689015	GSM689016	GSM689017	GSM689018	GSM689019	GSM689020	GSM689021	GSM689022	GSM689023	GSM689024	GSM689025	GSM689026	GSM689027	GSM689028	GSM689029	GSM689030	GSM689031	GSM689032	GSM689033	GSM689034	GSM689035	GSM689036	GSM689037	GSM689038	GSM689039	GSM689040	GSM689041	GSM689042	GSM689043	GSM689044	GSM689045	GSM689046	GSM689047	GSM689048	GSM689049	GSM689050	GSM689051
EVI1_E47_R	0.16307	0.08714	0.10484	0.09182	0.15769	0.11835	0.06366	0.0796	0.07716	0.14961	0.06171	0.07064	0.06768	0.10522	0.13183	0.08256	0.06414	0.09854	0.21884	0.08083	0.11899	0.09187	0.07023	0.07324	0.04747	0.06763	0.06604	0.06372	0.05581	0.10909	0.08862	0.09559	0.0845	0.19665	0.08405	0.06572	0.09865	0.04724	0.07504	0.09524	0.07201	0.09501	0.10963	0.08091	0.08956	0.07358	0.44826	0.16675	0.12626	0.10064	0.04904	0.09478	0.08954	0.05021	0.09747	0.07124	0.12916	0.07189	0.15685	0.11961	0.03221	0.13	0.08554	0.12571	0.66635	0.11491	0.07	0.06073	0.04673	0.20525	0.06433	0.16825	0.06051	0.15029	0.16201	0.04753	0.12999	0.11749	0.0836	0.07299	0.12287	0.04116	0.13386	0.08224	0.10049	0.17168	0.0898	0.1113	0.2278	0.06985	0.13431	0.04057	0.08271	0.09006
EVI1_P30_R	0.10886	0.09599	0.07758	0.06741	0.09987	0.08281	0.05868	0.0801	0.06736	0.12311	0.04593	0.07711	0.06343	0.07827	0.08418	0.09824	0.05836	0.06041	0.10599	0.12369	0.07517	0.11393	0.08671	0.06514	0.06996	0.07221	0.04458	0.07111	0.10859	0.07706	0.06962	0.08943	0.11043	0.07454	0.06807	0.0617	0.09023	0.05767	0.06584	0.09186	0.08784	0.09882	0.10692	0.0818	0.07596	0.07222	0.03768	0.17198	0.11501	0.07712	0.07906	0.07457	0.06432	0.04671	0.07612	0.02682	0.13409	0.04603	0.05557	0.08529	0.06892	0.09505	0.07071	0.06101	0.27948	0.07786	0.0581	0.05631	0.0232	0.10729	0.08995	0.08362	0.07704	0.10831	0.09042	0.04624	0.07386	0.05123	0.07312	0.04493	0.06083	0.11481	0.1288	0.06557	0.07721	0.13842	0.08026	0.07437	0.11818	0.0901	0.08637	0.07565	0.05395	0.04308
EVI2A_E420_F	0.87076	0.83446	0.95533	0.90558	0.8554	0.89763	0.84602	0.88244	0.92054	0.80989	0.87474	0.91746	0.92466	0.88762	0.90056	0.89492	0.91296	0.91906	0.88673	0.93587	0.93995	0.92078	0.90442	0.88239	0.88451	0.85315	0.90807	0.89616	0.91421	0.87513	0.91904	0.93574	0.76615	0.92711	0.93411	0.92892	0.7257	0.9208	0.89023	0.89176	0.90089	0.92113	0.94823	0.93027	0.9464	0.91002	0.94063	0.72565	0.80938	0.76748	0.93841	0.82365	0.90334	0.91755	0.8918	0.92751	0.74341	0.94654	0.93773	0.83484	0.9618	0.77301	0.89199	0.87375	0.88992	0.75482	0.91995	0.8944	0.88635	0.82118	0.86065	0.85393	0.92962	0.82936	0.85753	0.8817	0.63398	0.95211	0.90804	0.89159	0.73785	0.8717	0.78876	0.69924	0.89245	0.94295	0.82758	0.88675	0.86081	0.92687	0.84802	0.96226	0.92684	0.94546
EVI2A_P94_R	0.78755	0.79804	0.93004	0.86911	0.79857	0.8776	0.81071	0.79836	0.88594	0.76722	0.724	0.91664	0.89645	0.86794	0.86799	0.86553	0.8967	0.90209	0.86434	0.92237	0.91259	0.89893	0.87612	0.84776	0.8509	0.8204	0.88275	0.85996	0.89445	0.88718	0.90524	0.90773	0.6714	0.90184	0.91129	0.90674	0.66259	0.89505	0.87392	0.84838	0.89217	0.89151	0.93016	0.86513	0.92426	0.83769	0.8561	0.62	0.76211	0.68469	0.92275	0.76331	0.55037	0.90898	0.81425	0.895	0.59913	0.87147	0.93194	0.70096	0.9551	0.68121	0.86518	0.83727	0.85856	0.69251	0.91278	0.85102	0.84622	0.77951	0.72136	0.76751	0.91823	0.18824	0.79668	0.7877	0.3257	0.93509	0.87723	0.8172	0.56528	0.79735	0.7147	0.43713	0.85652	0.92775	0.65228	0.32679	0.83552	0.91603	0.79293	0.92492	0.90458	0.94215
EXT1_E197_F	0.19481	0.13677	0.16093	0.16619	0.18382	0.12087	0.12282	0.16387	0.14526	0.15333	0.15263	0.13111	0.13816	0.14772	0.14613	0.11109	0.11474	0.11216	0.19112	0.21856	0.16712	0.13464	0.12485	0.16521	0.14407	0.13882	0.12075	0.13856	0.122	0.15199	0.13103	0.10831	0.12284	0.17676	0.11464	0.13317	0.14765	0.15361	0.14531	0.14539	0.12156	0.19565	0.1681	0.19884	0.129	0.13972	0.04814	0.22605	0.07795	0.19858	0.11018	0.16104	0.11824	0.11991	0.0801	0.08571	0.12782	0.17374	0.11826	0.13069	0.0461	0.12646	0.14585	0.12029	0.11586	0.11271	0.09866	0.10831	0.02747	0.10922	0.10949	0.15229	0.1239	0.10086	0.13603	0.08534	0.11982	0.16451	0.09825	0.17743	0.13983	0.09143	0.16018	0.18052	0.15946	0.19866	0.12702	0.13564	0.17247	0.08855	0.20156	0.15864	0.17398	0.13183
EYA4_E277_F	0.16287	0.20885	0.12692	0.19239	0.20171	0.18713	0.11392	0.16332	0.08479	0.19553	0.1501	0.15925	0.10956	0.10537	0.14581	0.14692	0.18384	0.1776	0.15665	0.17665	0.17202	0.16796	0.19866	0.10733	0.45485	0.14	0.12767	0.15095	0.14649	0.07903	0.21024	0.13466	0.27613	0.14783	0.16876	0.14816	0.22604	0.13564	0.23086	0.19697	0.18701	0.14803	0.11936	0.15674	0.16999	0.13102	0.04278	0.30022	0.58129	0.26594	0.12283	0.23747	0.16134	0.13391	0.18417	0.90095	0.25858	0.85606	0.22108	0.19966	0.17252	0.28923	0.21708	0.37626	0.17641	0.33923	0.86643	0.11437	0.0534	0.5476	0.5527	0.54459	0.12351	0.13102	0.22243	0.37032	0.62404	0.42706	0.24971	0.07117	0.78674	0.19852	0.23605	0.11704	0.17199	0.38051	0.18272	0.76695	0.46764	0.16957	0.16064	0.1698	0.09517	0.38929
EYA4_P508_F	0.17363	0.11615	0.13983	0.17417	0.16684	0.14132	0.19065	0.13211	0.11403	0.12667	0.11408	0.10764	0.13203	0.14349	0.13693	0.11419	0.08231	0.12919	0.18275	0.18793	0.17003	0.1581	0.11387	0.12423	0.13026	0.09269	0.11631	0.10638	0.11589	0.12887	0.13573	0.1026	0.11827	0.18393	0.13366	0.09951	0.09809	0.14662	0.07197	0.12871	0.13315	0.16734	0.14796	0.13196	0.12652	0.12402	0.03034	0.17025	0.16026	0.138	0.22874	0.13874	0.11996	0.27733	0.36388	0.54671	0.1153	0.19595	0.14548	0.14689	0.12997	0.16591	0.09749	0.1241	0.28294	0.13952	0.49127	0.11319	0.08995	0.16332	0.11303	0.13809	0.10467	0.11955	0.15859	0.4036	0.19191	0.14835	0.11792	0.16389	0.1904	0.19575	0.12063	0.15023	0.12861	0.12416	0.10126	0.37438	0.17664	0.11153	0.10851	0.12324	0.10075	0.21216
EYA4_P794_F	0.27515	0.29276	0.32879	0.3151	0.3523	0.30239	0.19532	0.53117	0.29578	0.37514	0.21227	0.28953	0.24551	0.25777	0.32605	0.32	0.27228	0.3318	0.30816	0.40979	0.34735	0.31772	0.30855	0.25122	0.53812	0.2416	0.27923	0.26286	0.28489	0.26741	0.31482	0.24599	0.28623	0.2745	0.33797	0.27843	0.27734	0.26066	0.30023	0.25653	0.33961	0.35169	0.3961	0.27681	0.28681	0.27951	0.26661	0.32671	0.67355	0.3389	0.93086	0.40476	0.71851	0.841	0.71572	0.79052	0.27896	0.87888	0.36056	0.48462	0.10991	0.62283	0.72896	0.33729	0.81245	0.655	0.87687	0.27978	0.3337	0.58451	0.27495	0.45577	0.46715	0.68468	0.51158	0.73368	0.4594	0.50633	0.44174	0.88987	0.46258	0.44025	0.32336	0.20298	0.17189	0.89834	0.47021	0.72544	0.46935	0.35065	0.24777	0.82297	0.27166	0.85824
F2R_P839_F	0.64035	0.58977	0.689	0.64905	0.61472	0.588	0.36126	0.69697	0.60398	0.64143	0.39617	0.59799	0.49386	0.48701	0.59774	0.51836	0.55546	0.62336	0.58621	0.69766	0.66687	0.60309	0.55336	0.49541	0.58724	0.53133	0.48525	0.51756	0.6546	0.6271	0.58118	0.55477	0.57767	0.65973	0.55978	0.52696	0.59562	0.50601	0.5932	0.62099	0.66215	0.65119	0.72555	0.70407	0.66581	0.65531	0.7438	0.43874	0.59674	0.46302	0.39173	0.49409	0.74962	0.73118	0.66002	0.68833	0.58562	0.44746	0.52961	0.53242	0.85874	0.59424	0.40579	0.66109	0.69066	0.57749	0.77341	0.53021	0.44314	0.6479	0.58343	0.61165	0.55712	0.64996	0.61621	0.58544	0.58446	0.72253	0.56607	0.81731	0.48041	0.49257	0.52035	0.54007	0.58293	0.57742	0.59795	0.6888	0.62297	0.46411	0.62568	0.79362	0.56595	0.83806
F2R_P88_F	0.16205	0.14049	0.11934	0.16189	0.1987	0.15576	0.10979	0.14044	0.13362	0.13599	0.12754	0.15036	0.11653	0.1142	0.07838	0.06577	0.09296	0.10236	0.13749	0.08026	0.16812	0.13207	0.12665	0.11088	0.12681	0.10098	0.13964	0.10623	0.13582	0.12226	0.12611	0.12812	0.10633	0.1814	0.13661	0.14942	0.11155	0.11967	0.09259	0.13743	0.15137	0.18631	0.15952	0.16097	0.18271	0.15793	0.0341	0.23059	0.15679	0.08948	0.09291	0.13558	0.12215	0.08512	0.079	0.03206	0.1486	0.12727	0.30554	0.10597	0.30123	0.15031	0.08656	0.08502	0.10932	0.10514	0.24128	0.12413	0.062	0.23834	0.16206	0.08665	0.17391	0.14052	0.1331	0.11818	0.35137	0.21667	0.14316	0.09314	0.44961	0.13691	0.13232	0.13017	0.17167	0.16091	0.10456	0.13275	0.16516	0.10299	0.1386	0.14254	0.08932	0.16358
FABP3_E113_F	0.20908	0.2204	0.16951	0.2916	0.14716	0.17863	0.14981	0.25856	0.13824	0.22027	0.25778	0.17683	0.31103	0.21084	0.21227	0.25252	0.16421	0.17665	0.23666	0.25109	0.26436	0.23754	0.21477	0.23063	0.1802	0.24302	0.26216	0.25515	0.19721	0.13891	0.20235	0.20584	0.23096	0.19665	0.22344	0.25871	0.22145	0.24096	0.34973	0.20485	0.21496	0.20891	0.20523	0.24444	0.2366	0.22642	0.03027	0.2688	0.24607	0.16435	0.21217	0.24218	0.07123	0.78208	0.3674	0.06499	0.25384	0.07084	0.68836	0.3218	0.22524	0.40332	0.62957	0.12153	0.7039	0.63379	0.1669	0.15442	0.63178	0.25637	0.16747	0.25991	0.20947	0.13151	0.19394	0.37906	0.32812	0.25222	0.37009	0.8694	0.14516	0.27168	0.28061	0.06155	0.32214	0.78475	0.35953	0.46487	0.32821	0.77933	0.56738	0.1263	0.13304	0.8508
FABP3_P598_F	0.15251	0.18987	0.13814	0.12205	0.20469	0.12266	0.10617	0.14065	0.11302	0.17647	0.10595	0.16509	0.11225	0.14775	0.12267	0.1272	0.13703	0.16757	0.20192	0.16455	0.16652	0.14035	0.13519	0.10629	0.11646	0.18381	0.09881	0.10636	0.13113	0.15978	0.13707	0.13039	0.18012	0.1488	0.14423	0.11966	0.21515	0.13506	0.15643	0.13528	0.14145	0.13644	0.11712	0.17228	0.1247	0.14029	0.18481	0.24534	0.1946	0.1608	0.1043	0.16374	0.09317	0.10242	0.15869	0.10612	0.16477	0.10519	0.13985	0.2049	0.13021	0.19051	0.16186	0.17904	0.5281	0.29085	0.12982	0.08719	0.12332	0.20511	0.16645	0.18497	0.13868	0.11782	0.13874	0.09679	0.20802	0.1662	0.12268	0.63053	0.1335	0.16003	0.19854	0.11884	0.18768	0.14075	0.17177	0.14488	0.18705	0.0773	0.21133	0.12561	0.17595	0.08102
FANCA_P1006_R	0.92439	0.88566	0.90285	0.90437	0.90531	0.88985	0.83738	0.90637	0.91054	0.88692	0.87527	0.91611	0.88295	0.86555	0.93017	0.91205	0.89633	0.91874	0.83405	0.89485	0.886	0.90718	0.88879	0.90279	0.90447	0.92425	0.9074	0.89298	0.90516	0.85346	0.91626	0.92297	0.94045	0.88747	0.91601	0.90712	0.89577	0.89982	0.91815	0.90761	0.91879	0.91524	0.91298	0.88622	0.89628	0.88363	0.75607	0.92278	0.81937	0.91104	0.28801	0.92249	0.88697	0.70374	0.92807	0.81125	0.89879	0.87431	0.40202	0.88463	0.41765	0.87961	0.86557	0.86472	0.91376	0.78632	0.93544	0.89093	0.34206	0.90548	0.9231	0.89573	0.93375	0.92351	0.89723	0.88456	0.92223	0.92381	0.83081	0.92952	0.92194	0.87086	0.81649	0.87388	0.61694	0.86619	0.89923	0.84647	0.84227	0.78483	0.86768	0.86947	0.85023	0.86787
FANCE_P356_R	0.10519	0.08519	0.10442	0.09506	0.11596	0.09828	0.06176	0.12819	0.07697	0.10758	0.07823	0.11659	0.09779	0.09332	0.09167	0.08572	0.08634	0.08899	0.12131	0.13892	0.1159	0.11079	0.08907	0.10516	0.09859	0.08086	0.09212	0.09624	0.10225	0.10431	0.114	0.10565	0.08045	0.10813	0.08013	0.12176	0.08235	0.09598	0.1168	0.10586	0.10688	0.11065	0.09148	0.09003	0.09776	0.10012	0.0412	0.10218	0.09787	0.08834	0.09206	0.15172	0.08972	0.1075	0.2348	0.04732	0.08175	0.17047	0.08771	0.10114	0.09221	0.14874	0.08988	0.11114	0.3968	0.12068	0.47901	0.07213	0.02665	0.10058	0.11082	0.08776	0.13496	0.08704	0.08819	0.06543	0.11427	0.08424	0.08026	0.61545	0.09664	0.10489	0.11404	0.08768	0.13376	0.10856	0.26989	0.11991	0.15186	0.10861	0.1403	0.1192	0.10933	0.18343
FANCF_P13_F	0.03413	0.04141	0.04522	0.04962	0.05575	0.03639	0.0377	0.05071	0.041	0.06252	0.03556	0.04716	0.05561	0.04215	0.04608	0.03684	0.03267	0.03718	0.08558	0.03762	0.0371	0.04681	0.05041	0.04098	0.03746	0.03333	0.05146	0.03198	0.03558	0.05498	0.02813	0.03855	0.04817	0.06699	0.03839	0.03924	0.04962	0.06304	0.02938	0.049	0.04212	0.0429	0.04097	0.05094	0.04935	0.03854	0.02079	0.06959	0.03939	0.04513	0.03721	0.04094	0.06139	0.03149	0.02705	0.02076	0.04082	0.03893	0.07058	0.03651	0.02575	0.04517	0.03886	0.03513	0.05265	0.03059	0.04797	0.04231	0.01395	0.04016	0.06532	0.03927	0.05629	0.06171	0.04275	0.02911	0.05457	0.05428	0.03556	0.03648	0.03825	0.02635	0.06203	0.0545	0.04842	0.0537	0.05939	0.06284	0.03959	0.03632	0.03772	0.05191	0.05222	0.02203
FANCG_E207_R	0.06793	0.066	0.09076	0.05528	0.06414	0.04759	0.0923	0.05271	0.04899	0.09766	0.06705	0.0585	0.08146	0.06837	0.0866	0.06358	0.04709	0.05022	0.09755	0.18113	0.11614	0.06168	0.05143	0.05229	0.04995	0.04565	0.06058	0.06769	0.04682	0.09522	0.05426	0.06445	0.05263	0.07831	0.06789	0.07865	0.05779	0.06747	0.03755	0.10614	0.07714	0.09883	0.06538	0.03571	0.0982	0.08052	0.03509	0.06423	0.04554	0.0834	0.0681	0.08691	0.09912	0.05817	0.06571	0.0356	0.0517	0.08968	0.0793	0.09052	0.03364	0.0579	0.06899	0.08709	0.08493	0.06868	0.11191	0.06022	0.03176	0.07826	0.07981	0.03621	0.10296	0.11809	0.06043	0.06499	0.11038	0.07558	0.05538	0.03752	0.05167	0.0503	0.08318	0.10002	0.07745	0.09662	0.0754	0.06932	0.07496	0.07582	0.06846	0.04139	0.09976	0.06706
FAS_P322_R	0.13161	0.08937	0.10345	0.11104	0.12366	0.07883	0.10398	0.093	0.06419	0.12867	0.08048	0.08055	0.10136	0.12231	0.06128	0.07669	0.04523	0.09066	0.13039	0.20164	0.1401	0.06518	0.07265	0.07796	0.08732	0.09937	0.07075	0.07944	0.08153	0.06532	0.07756	0.07364	0.04718	0.12994	0.07148	0.07785	0.05964	0.06262	0.07398	0.09242	0.12018	0.10148	0.13535	0.04923	0.1269	0.07769	0.73436	0.11084	0.07193	0.08501	0.10819	0.11887	0.05713	0.07679	0.03867	0.03914	0.07135	0.11917	0.09058	0.09741	0.63617	0.08045	0.06954	0.08977	0.36473	0.10341	0.13487	0.11024	0.03734	0.09053	0.07425	0.09108	0.07303	0.1855	0.07421	0.07797	0.06784	0.0842	0.0879	0.18564	0.08829	0.07166	0.11304	0.09823	0.12918	0.10888	0.08164	0.08902	0.13946	0.13981	0.07961	0.06624	0.2231	0.10266
FAS_P65_F	0.08547	0.05785	0.07781	0.08189	0.07546	0.06933	0.05034	0.06356	0.04275	0.07515	0.04134	0.05873	0.05717	0.08182	0.05553	0.05078	0.05161	0.05695	0.08628	0.04988	0.07592	0.06271	0.06606	0.05111	0.05482	0.05649	0.05795	0.08258	0.06621	0.07279	0.06051	0.06877	0.04667	0.08354	0.06177	0.0551	0.05691	0.08636	0.05289	0.08465	0.0758	0.06932	0.07868	0.11231	0.09776	0.08417	0.04755	0.06853	0.05148	0.05496	0.06912	0.05863	0.04916	0.05379	0.0599	0.02784	0.04787	0.06474	0.06886	0.06307	0.08236	0.06176	0.05587	0.05978	0.20901	0.04667	0.05015	0.05926	0.04706	0.08514	0.05789	0.05779	0.05832	0.06146	0.05533	0.06288	0.0711	0.05187	0.05181	0.07087	0.05813	0.06706	0.08494	0.06278	0.09348	0.0681	0.05411	0.06938	0.05886	0.044	0.06688	0.07823	0.08338	0.05341
FASTK_P257_F	0.20021	0.142	0.18136	0.18445	0.25003	0.14952	0.10707	0.14511	0.10601	0.16817	0.15919	0.1328	0.13033	0.14354	0.13926	0.0979	0.08896	0.11577	0.20621	0.19296	0.20168	0.14744	0.13723	0.09911	0.11312	0.15302	0.11948	0.1825	0.13335	0.13754	0.10952	0.13342	0.15925	0.1977	0.12311	0.14389	0.13122	0.09926	0.14266	0.16934	0.18268	0.19373	0.1417	0.2524	0.20036	0.17676	0.02469	0.1073	0.1191	0.11028	0.10446	0.11294	0.14955	0.11415	0.09615	0.10988	0.10562	0.11336	0.10511	0.10619	0.13079	0.11534	0.11157	0.22039	0.11638	0.09108	0.14987	0.13302	0.06107	0.12626	0.22977	0.1302	0.14283	0.19527	0.15497	0.1051	0.16056	0.10713	0.11438	0.05428	0.23347	0.1194	0.15971	0.22816	0.13618	0.06421	0.12781	0.10713	0.19249	0.09187	0.10664	0.12513	0.11143	0.09432
FASTK_P598_R	0.82226	0.69461	0.66977	0.71469	0.77661	0.65787	0.537	0.71615	0.62283	0.72015	0.70972	0.65983	0.63509	0.64361	0.73161	0.69351	0.56379	0.61259	0.67964	0.58344	0.67725	0.71601	0.71173	0.75045	0.70533	0.63079	0.67315	0.69484	0.60307	0.6182	0.69509	0.61981	0.83187	0.66342	0.65929	0.75881	0.76193	0.71709	0.71059	0.74967	0.7272	0.75505	0.65641	0.71776	0.6983	0.72785	0.79724	0.79969	0.78915	0.75877	0.56805	0.76403	0.52696	0.52476	0.70266	0.75509	0.7969	0.58197	0.83875	0.72731	0.57813	0.66046	0.6204	0.82616	0.56603	0.74459	0.69258	0.76413	0.31037	0.74184	0.88036	0.74213	0.65489	0.67267	0.68528	0.63864	0.8516	0.84425	0.78696	0.5287	0.88601	0.74364	0.69051	0.82262	0.66876	0.68231	0.81229	0.58041	0.74651	0.82277	0.61822	0.52585	0.49413	0.74703
FAT_P279_R	0.24727	0.24891	0.19229	0.23504	0.27563	0.21361	0.11568	0.23736	0.12149	0.31963	0.14039	0.18415	0.16143	0.18616	0.21424	0.17044	0.17558	0.24559	0.26648	0.14902	0.20206	0.19312	0.17801	0.17862	0.15568	0.1702	0.13374	0.16343	0.16231	0.18155	0.18746	0.1453	0.32384	0.23071	0.16063	0.15981	0.35715	0.14062	0.17652	0.18113	0.16709	0.16802	0.22979	0.2204	0.18059	0.17686	0.35831	0.34678	0.40898	0.27056	0.1613	0.22972	0.18933	0.15196	0.14892	0.07056	0.38128	0.15329	0.25608	0.41681	0.11821	0.46831	0.17019	0.24121	0.23965	0.34619	0.2743	0.17722	0.06602	0.5114	0.16498	0.34939	0.19076	0.19119	0.29921	0.1304	0.25553	0.23336	0.29473	0.10702	0.15259	0.14774	0.35678	0.17765	0.22115	0.18878	0.16901	0.17033	0.37162	0.11558	0.2547	0.23135	0.22575	0.12014
FAT_P973_R	0.13957	0.13057	0.0598	0.116	0.09899	0.08993	0.05022	0.10493	0.07239	0.2115	0.07903	0.06068	0.05345	0.08933	0.10307	0.08009	0.06595	0.12173	0.14297	0.08427	0.06707	0.11714	0.0934	0.07861	0.08637	0.11394	0.06724	0.05852	0.10459	0.09381	0.08927	0.05064	0.15773	0.08563	0.06156	0.09866	0.26603	0.05536	0.14306	0.11318	0.09916	0.09653	0.09109	0.10133	0.08564	0.07854	0.34951	0.09756	0.26263	0.18595	0.05996	0.13566	0.09737	0.04199	0.10152	0.05185	0.24086	0.06736	0.09574	0.27391	0.05879	0.32812	0.12572	0.1788	0.1669	0.16802	0.10845	0.11042	0.05716	0.35595	0.11004	0.25677	0.11317	0.09861	0.20836	0.07872	0.17198	0.15069	0.16713	0.06752	0.12333	0.10855	0.2224	0.08577	0.12419	0.07428	0.1149	0.07685	0.22266	0.03853	0.21016	0.14399	0.16089	0.046
FER_E119_F	0.38184	0.38135	0.43984	0.42539	0.46613	0.40257	0.24279	0.38998	0.33974	0.35167	0.39279	0.31128	0.3644	0.37619	0.34932	0.33837	0.33418	0.34834	0.47146	0.37447	0.54817	0.37557	0.31972	0.40233	0.38023	0.26758	0.28374	0.3678	0.25984	0.44488	0.29106	0.2456	0.31603	0.48187	0.31602	0.36952	0.29555	0.34965	0.35064	0.33393	0.40539	0.41568	0.42782	0.31106	0.45005	0.44213	0.0244	0.58952	0.29388	0.3837	0.18729	0.40494	0.37411	0.30876	0.29261	0.19194	0.30843	0.26816	0.51792	0.28783	0.14374	0.31657	0.37175	0.27091	0.44729	0.28786	0.39633	0.35593	0.12665	0.35369	0.30671	0.45358	0.37311	0.44115	0.45371	0.27375	0.34075	0.17748	0.20767	0.14662	0.37503	0.35569	0.37916	0.41856	0.21623	0.19479	0.19415	0.31411	0.34958	0.31916	0.33778	0.29001	0.55898	0.24468
FER_P581_F	0.82214	0.75588	0.78993	0.81599	0.80091	0.69452	0.51039	0.74058	0.78862	0.78766	0.65539	0.7501	0.54896	0.73666	0.78695	0.72801	0.74341	0.80502	0.68298	0.75793	0.7346	0.69644	0.74331	0.75412	0.74567	0.82866	0.67872	0.65377	0.81462	0.74317	0.78542	0.77865	0.8557	0.74979	0.77021	0.66055	0.79951	0.63495	0.78939	0.77276	0.7586	0.76102	0.74365	0.81146	0.78487	0.73842	0.79335	0.87326	0.78194	0.80112	0.86903	0.84256	0.66985	0.31979	0.74993	0.7953	0.85514	0.519	0.55693	0.84485	0.51702	0.80867	0.71111	0.76647	0.77497	0.87776	0.63798	0.83201	0.55844	0.82102	0.81843	0.80973	0.78035	0.88671	0.80423	0.69977	0.87601	0.49021	0.77987	0.85545	0.79908	0.78586	0.77216	0.64598	0.7975	0.60093	0.68078	0.70749	0.65653	0.35345	0.7487	0.54122	0.85725	0.61583
FES_E34_R	0.1941	0.21714	0.16554	0.13133	0.20196	0.16971	0.0971	0.14768	0.10319	0.17727	0.12435	0.13575	0.13308	0.17803	0.13703	0.12578	0.12712	0.17287	0.18517	0.0958	0.16841	0.17657	0.15247	0.12262	0.15485	0.19931	0.10872	0.11983	0.13347	0.13197	0.13696	0.10102	0.17036	0.1565	0.14765	0.13026	0.18933	0.12721	0.15697	0.14337	0.14647	0.1415	0.18557	0.17097	0.14939	0.15734	0.02574	0.16974	0.17566	0.19232	0.21336	0.16389	0.14021	0.21454	0.31479	0.12973	0.14628	0.13402	0.18244	0.25498	0.93027	0.23168	0.19007	0.14862	0.72758	0.37722	0.15248	0.18071	0.11191	0.1428	0.19576	0.24232	0.16262	0.22173	0.14989	0.09798	0.19023	0.16438	0.13228	0.74667	0.14097	0.1879	0.18387	0.1351	0.22476	0.1464	0.11329	0.15674	0.16974	0.10775	0.11339	0.11485	0.76143	0.08455
FES_P223_R	0.14765	0.23299	0.09127	0.10486	0.18456	0.12886	0.07717	0.18817	0.06662	0.14136	0.06769	0.1242	0.06909	0.15801	0.14744	0.12007	0.0981	0.15002	0.17278	0.07319	0.10693	0.13307	0.11072	0.05906	0.0914	0.14084	0.07837	0.07159	0.09078	0.10587	0.11787	0.08758	0.14828	0.10162	0.10001	0.08043	0.19555	0.07439	0.15468	0.13773	0.10923	0.08868	0.14058	0.10106	0.09472	0.08231	0.32148	0.21946	0.2366	0.18561	0.06389	0.16039	0.09607	0.11013	0.49972	0.28421	0.1255	0.06942	0.14328	0.35747	0.94937	0.23439	0.12512	0.11439	0.82208	0.50262	0.1782	0.10004	0.03682	0.11424	0.29459	0.27185	0.10432	0.12495	0.13287	0.08966	0.25234	0.2831	0.13864	0.85281	0.15081	0.07639	0.22087	0.07595	0.158	0.09847	0.14843	0.12669	0.09369	0.08069	0.12112	0.10225	0.81162	0.04099
FGF12_E61_R	0.20623	0.16382	0.18186	0.17087	0.23106	0.15349	0.08825	0.7463	0.1313	0.19544	0.1381	0.13686	0.12674	0.1511	0.17913	0.15236	0.14174	0.15468	0.19854	0.18594	0.20684	0.15997	0.13705	0.15834	0.14497	0.14009	0.10428	0.15939	0.13891	0.16669	0.15936	0.11194	0.20983	0.18733	0.14085	0.14206	0.17328	0.13176	0.18676	0.17392	0.16511	0.18366	0.16043	0.14827	0.19303	0.1443	0.04228	0.18018	0.18184	0.36584	0.11881	0.56696	0.16708	0.10004	0.80592	0.05723	0.18908	0.13288	0.20808	0.51298	0.15656	0.69188	0.2055	0.24381	0.13294	0.17211	0.19574	0.13429	0.07504	0.30388	0.43809	0.17034	0.13195	0.13205	0.18559	0.59713	0.23646	0.19154	0.14601	0.92035	0.15166	0.1658	0.22367	0.18494	0.64618	0.21218	0.15881	0.22137	0.27428	0.11605	0.39005	0.72003	0.11004	0.17098
FGF12_P210_R	0.12299	0.1627	0.10199	0.09035	0.14567	0.10306	0.07152	0.76109	0.05121	0.15452	0.0794	0.08809	0.07157	0.09269	0.09932	0.07028	0.07452	0.09903	0.11757	0.07702	0.09754	0.08518	0.07443	0.07239	0.05632	0.08959	0.08663	0.08607	0.10072	0.07642	0.06676	0.07691	0.09257	0.1059	0.07001	0.07621	0.13622	0.06116	0.09147	0.09024	0.08179	0.09709	0.08925	0.0463	0.09798	0.10008	0.04606	0.19523	0.18923	0.35732	0.06783	0.59764	0.06061	0.05617	0.83718	0.03034	0.14045	0.04054	0.10035	0.56835	0.05982	0.759	0.18403	0.1974	0.12273	0.16218	0.30987	0.05839	0.02444	0.18278	0.4519	0.12545	0.09046	0.06715	0.13731	0.63975	0.18254	0.10263	0.11118	0.93312	0.12051	0.15312	0.20723	0.12204	0.51574	0.57513	0.11511	0.14904	0.16505	0.04516	0.36255	0.81918	0.05293	0.06581
